"TOA5","19171","CR1000X","19171","CR1000X.Std.04.02","CPU:GEMINI_weatherstation_2023.CR1X","64682","Table1"
"TIMESTAMP","RECORD","AirTC","RH","PanelT","PPF","windSpeed","windDirection","GustWindSpeed","AirTemp","XOrientation","YOrientation","CompassHeading","N_Wind","E_Wind","GustWindSpeed2"
"2023-09-02 00:04:15",977509,15.84,81.8,0,0.002,1.57,184.2,1.57,15.9,0.7,0.5,0,-1.56,-0.11,1.57
"2023-09-02 00:04:20",977510,15.84,81.7,0,0.002,1.83,176.1,1.83,15.8,0.7,0.6,0,-1.82,0.12,1.83
"2023-09-02 00:04:25",977511,15.84,81.7,0,0.001,1.49,168.6,1.49,15.9,0.9,0.7,0,-1.46,0.3,1.49
"2023-09-02 00:04:30",977512,15.84,81.7,0,0.002,2.37,164.5,2.37,15.9,0.8,0.4,0,-2.28,0.63,2.37
"2023-09-02 00:04:35",977513,15.84,81.7,0,0.002,1.57,190.6,1.57,15.9,0.7,0.8,0,-1.54,-0.29,1.57
"2023-09-02 00:04:40",977514,15.85,81.7,0,0.001,1.06,170.3,1.06,15.8,1,0.5,0,-1.05,0.18,1.06
"2023-09-02 00:04:45",977515,15.84,81.7,0,0.001,2.18,175.5,2.18,15.9,0.7,0.5,0,-2.17,0.17,2.18
"2023-09-02 00:04:50",977516,15.84,81.7,0,0.002,1.99,191,1.99,15.8,0.9,0.4,0,-1.95,-0.38,1.99
"2023-09-02 00:04:55",977517,15.84,81.7,0,0.001,1.98,196.1,1.98,15.9,1,0.5,0,-1.91,-0.55,1.98
"2023-09-02 00:05:00",977518,15.85,81.7,0,0.002,1.14,195.9,1.14,15.9,0.8,0.6,0,-1.1,-0.31,1.14
"2023-09-02 00:05:05",977519,15.85,81.7,0,0.002,1,220.7,1,15.8,0.8,0.6,0,-0.76,-0.65,1
"2023-09-02 00:05:10",977520,15.84,81.7,0,0.002,1.82,187,1.82,15.8,0.8,0.7,0,-1.81,-0.22,1.82
"2023-09-02 00:05:15",977521,15.85,81.7,0,0.001,1.41,219,1.41,15.8,0.8,0.7,0,-1.09,-0.89,1.41
"2023-09-02 00:05:20",977522,15.82,81.6,0,0.001,1.23,178.4,1.23,15.8,0.7,0.7,0,-1.23,0.03,1.23
"2023-09-02 00:05:25",977523,15.82,81.6,0,0.002,1.55,183.1,1.55,15.7,0.8,0.6,0,-1.55,-0.08,1.55
"2023-09-02 00:05:30",977524,15.82,81.6,0,0.001,1.34,162.3,1.34,15.7,0.7,0.6,0,-1.28,0.41,1.34
"2023-09-02 00:05:35",977525,15.82,81.6,0,0.002,0.56,204,0.56,15.7,0.8,0.8,0,-0.51,-0.23,0.56
"2023-09-02 00:05:40",977526,15.82,81.6,0,0.002,2.04,179.4,2.04,15.8,0.8,0.4,0,-2.04,0.02,2.04
"2023-09-02 00:05:45",977527,15.82,81.7,0,0.001,1.43,202,1.43,15.8,0.7,0.6,0,-1.33,-0.54,1.43
"2023-09-02 00:05:50",977528,15.82,81.7,0,0.002,1.35,193.2,1.35,15.8,0.8,0.7,0,-1.32,-0.31,1.35
"2023-09-02 00:05:55",977529,15.82,81.7,0,0.002,1.98,183.2,1.98,15.9,0.8,0.5,0,-1.97,-0.11,1.98
"2023-09-02 00:06:00",977530,15.8,81.7,0,0.002,1.91,189.8,1.91,15.8,0.7,0.7,0,-1.88,-0.33,1.91
"2023-09-02 00:06:05",977531,15.8,81.7,0,0.002,1.78,174.6,1.78,15.8,0.7,0.6,0,-1.77,0.17,1.78
"2023-09-02 00:06:10",977532,15.8,81.7,0,0.002,1.09,192.6,1.09,15.7,0.9,0.5,0,-1.07,-0.24,1.09
"2023-09-02 00:06:15",977533,15.8,81.7,0,0.001,1.44,182.2,1.44,15.7,0.8,0.7,0,-1.44,-0.05,1.44
"2023-09-02 00:06:20",977534,15.8,81.7,0,0.002,0.58,181.5,0.58,15.7,0.8,0.6,0,-0.58,-0.01,0.58
"2023-09-02 00:06:25",977535,15.8,81.7,0,0.002,1.73,173.6,1.73,15.8,0.9,0.7,0,-1.72,0.19,1.73
"2023-09-02 00:06:30",977536,15.8,81.7,0,0.001,0.95,195.9,0.95,15.7,0.9,0.7,0,-0.91,-0.26,0.95
"2023-09-02 00:06:35",977537,15.8,81.7,0,0.002,0.63,182.9,0.63,15.6,0.7,0.5,0,-0.63,-0.03,0.63
"2023-09-02 00:06:40",977538,15.8,81.7,0,0.001,0.81,181.9,0.81,15.6,0.7,0.7,0,-0.81,-0.03,0.81
"2023-09-02 00:06:45",977539,15.8,81.7,0,0.002,0.84,187.5,0.84,15.6,0.6,0.8,0,-0.84,-0.11,0.84
"2023-09-02 00:06:50",977540,15.78,81.7,0,0.002,1.32,181.6,1.32,15.6,0.7,0.5,0,-1.32,-0.04,1.32
"2023-09-02 00:06:55",977541,15.78,81.8,0,0.002,0.97,196.6,0.97,15.7,0.9,0.6,0,-0.93,-0.28,0.97
"2023-09-02 00:07:00",977542,15.78,81.8,0,0.002,0.82,180.7,0.82,15.7,0.7,0.5,0,-0.82,-0.01,0.82
"2023-09-02 00:07:05",977543,15.78,81.8,0,0.001,2.21,190.4,2.21,15.7,0.9,0.7,0,-2.17,-0.4,2.21
"2023-09-02 00:07:10",977544,15.78,81.8,0,0.001,1.29,173.8,1.29,15.7,0.7,0.5,0,-1.28,0.14,1.29
"2023-09-02 00:07:15",977545,15.78,81.9,0,0.002,1.45,188.1,1.45,15.7,0.7,0.6,0,-1.43,-0.21,1.45
"2023-09-02 00:07:20",977546,15.76,82,0,0.001,1.67,206.8,1.67,15.7,0.8,0.4,0,-1.49,-0.75,1.67
"2023-09-02 00:07:25",977547,15.76,82.1,0,0.002,1.7,193.4,1.7,15.9,0.9,0.4,0,-1.65,-0.39,1.7
"2023-09-02 00:07:30",977548,15.76,82.1,0,0.002,1.27,181.3,1.27,15.7,0.8,0.8,0,-1.27,-0.03,1.27
"2023-09-02 00:07:35",977549,15.76,82,0,0.001,1.43,172.7,1.43,15.7,0.8,0.8,0,-1.42,0.18,1.43
"2023-09-02 00:07:40",977550,15.76,82,0,0.001,1.21,196.7,1.21,15.7,0.9,0.8,0,-1.16,-0.35,1.21
"2023-09-02 00:07:45",977551,15.76,82,0,0.001,1.39,180.2,1.39,15.7,0.9,0.5,0,-1.39,-0.01,1.39
"2023-09-02 00:07:50",977552,15.76,82,0,0.002,1.12,155.9,1.12,15.6,0.9,0.7,0,-1.03,0.46,1.12
"2023-09-02 00:07:55",977553,15.76,82,0,0.002,0.72,170.4,0.72,15.6,1,0.8,0,-0.71,0.12,0.72
"2023-09-02 00:08:00",977554,15.76,82,0,0.001,1.66,186,1.66,15.6,0.8,0.7,0,-1.65,-0.17,1.66
"2023-09-02 00:08:05",977555,15.74,82.1,0,0.002,2.25,176.5,2.25,15.7,0.9,0.4,0,-2.24,0.14,2.25
"2023-09-02 00:08:10",977556,15.74,82.2,0,0.002,1.62,174.1,1.62,15.8,0.9,0.6,0,-1.61,0.17,1.62
"2023-09-02 00:08:15",977557,15.74,82.2,0,0.001,1.68,192.6,1.68,15.7,0.7,1,0,-1.64,-0.37,1.68
"2023-09-02 00:08:20",977558,15.74,82.3,0,0.001,1.26,167.6,1.26,15.7,0.8,0.5,0,-1.23,0.27,1.26
"2023-09-02 00:08:25",977559,15.74,82.3,0,0.002,1.23,163.9,1.23,15.7,0.8,0.7,0,-1.19,0.34,1.23
"2023-09-02 00:08:30",977560,15.74,82.3,0,0.002,1.02,212.6,1.02,15.7,0.7,0.7,0,-0.86,-0.55,1.02
"2023-09-02 00:08:35",977561,15.74,82.3,0,0.002,1.79,156.3,1.79,15.6,0.5,0.8,0,-1.64,0.72,1.79
"2023-09-02 00:08:40",977562,15.73,82.4,0,0.002,2.4,176.1,2.4,15.8,1,0.3,0,-2.39,0.16,2.4
"2023-09-02 00:08:45",977563,15.72,82.5,0,0.002,2.01,192,2.01,15.9,0.7,0.5,0,-1.97,-0.42,2.01
"2023-09-02 00:08:50",977564,15.72,82.5,0,0.001,1.58,193,1.58,15.8,0.6,0.8,0,-1.54,-0.36,1.58
"2023-09-02 00:08:55",977565,15.72,82.4,0,0.001,2.71,191.5,2.71,15.8,0.7,0.6,0,-2.65,-0.54,2.71
"2023-09-02 00:09:00",977566,15.72,82.4,0,0.002,1.22,181.2,1.22,15.8,0.7,0.4,0,-1.22,-0.03,1.22
"2023-09-02 00:09:05",977567,15.72,82.4,0,0.002,3.44,193.6,3.44,15.8,0.9,0.3,0,-3.34,-0.81,3.44
"2023-09-02 00:09:10",977568,15.72,82.5,0,0.002,2.86,168.1,2.86,15.8,0.5,1,0,-2.8,0.59,2.86
"2023-09-02 00:09:15",977569,15.72,82.5,0,0.001,2.53,186.1,2.53,15.8,0.9,0.3,0,-2.52,-0.27,2.53
"2023-09-02 00:09:20",977570,15.72,82.5,0,0.001,2.24,193.7,2.24,15.9,0.7,0.8,0,-2.18,-0.53,2.24
"2023-09-02 00:09:25",977571,15.72,82.5,0,0.001,1.71,208,1.71,15.8,0.7,0.3,0,-1.51,-0.8,1.71
"2023-09-02 00:09:30",977572,15.72,82.5,0,0.001,3.15,196.1,3.15,15.9,0.7,0.8,0,-3.03,-0.87,3.15
"2023-09-02 00:09:35",977573,15.72,82.5,0,0.001,3.6,181.9,3.6,16,0.6,0.8,0,-3.6,-0.12,3.6
"2023-09-02 00:09:40",977574,15.72,82.4,0,0.001,2.8,181.1,2.8,16,0.7,0.7,0,-2.8,-0.05,2.8
"2023-09-02 00:09:45",977575,15.72,82.4,0,0.002,2.57,178.3,2.57,15.9,0.9,0.7,0,-2.57,0.08,2.57
"2023-09-02 00:09:50",977576,15.72,82.3,0,0.001,1.81,169.7,1.81,15.8,0.9,0.4,0,-1.78,0.32,1.81
"2023-09-02 00:09:55",977577,15.72,82.3,0,0.001,2.46,185.7,2.46,15.8,0.9,0.3,0,-2.45,-0.25,2.46
"2023-09-02 00:10:00",977578,15.72,82.4,0,0.002,3.39,179.2,3.39,15.9,0.6,0.8,0,-3.39,0.05,3.39
"2023-09-02 00:10:05",977579,15.72,82.4,0,0.002,2.69,182.2,2.69,15.9,1.1,0.5,0,-2.69,-0.1,2.69
"2023-09-02 00:10:10",977580,15.72,82.3,0,0.002,2.56,178.5,2.56,15.9,0.9,0.8,0,-2.56,0.07,2.56
"2023-09-02 00:10:15",977581,15.72,82.3,0,0.001,1.9,176,1.9,15.8,0.7,0.6,0,-1.89,0.13,1.9
"2023-09-02 00:10:20",977582,15.72,82.3,0,0.002,0.91,206,0.91,15.8,0.7,0.5,0,-0.82,-0.4,0.91
"2023-09-02 00:10:25",977583,15.72,82.3,0,0.001,2.39,160.5,2.39,16,1.1,0.8,0,-2.25,0.8,2.39
"2023-09-02 00:10:30",977584,15.72,82.4,0,0.002,1.96,183.3,1.96,16,1,0.6,0,-1.96,-0.11,1.96
"2023-09-02 00:10:35",977585,15.72,82.3,0,0.002,2.43,175.8,2.43,15.9,0.8,0.5,0,-2.42,0.18,2.43
"2023-09-02 00:10:40",977586,15.72,82.3,0,0.002,1.73,187.3,1.73,15.8,0.9,0.6,0,-1.71,-0.22,1.73
"2023-09-02 00:10:45",977587,15.72,82.3,0,0.002,3.27,193.7,3.27,15.8,0.7,0.5,0,-3.18,-0.78,3.27
"2023-09-02 00:10:50",977588,15.74,82.2,0,0.001,2.11,207,2.11,15.9,1,0.8,0,-1.88,-0.96,2.11
"2023-09-02 00:10:55",977589,15.74,82.2,0,0.001,2.14,180.6,2.14,15.8,0.9,0.7,0,-2.14,-0.02,2.14
"2023-09-02 00:11:00",977590,15.74,82.2,0,0.002,2.85,186.1,2.85,16,0.8,0.4,0,-2.83,-0.3,2.85
"2023-09-02 00:11:05",977591,15.74,82.2,0,0.002,1.9,167.4,1.9,15.9,0.8,0.6,0,-1.85,0.41,1.9
"2023-09-02 00:11:10",977592,15.74,82.2,0,0.001,2.19,186.5,2.19,15.9,0.6,0.8,0,-2.17,-0.25,2.19
"2023-09-02 00:11:15",977593,15.74,82.2,0,0.002,0.76,170.9,0.76,15.8,0.9,0.7,0,-0.75,0.12,0.76
"2023-09-02 00:11:20",977594,15.74,82.1,0,0.002,1.93,203.4,1.93,15.8,0.8,0.5,0,-1.77,-0.77,1.93
"2023-09-02 00:11:25",977595,15.74,82.1,0,0.001,2.43,196.5,2.43,15.8,0.7,0.5,0,-2.33,-0.69,2.43
"2023-09-02 00:11:30",977596,15.74,82.1,0,0.002,1.86,174.7,1.86,15.8,0.7,0.5,0,-1.85,0.17,1.86
"2023-09-02 00:11:35",977597,15.74,82.1,0,0.001,1.59,185.8,1.59,15.8,0.9,0.5,0,-1.59,-0.16,1.59
"2023-09-02 00:11:40",977598,15.74,82.1,0,0.002,2.08,161.8,2.08,15.8,0.9,0.7,0,-1.98,0.65,2.08
"2023-09-02 00:11:45",977599,15.74,82.1,0,0.002,2.93,197.8,2.93,15.8,0.6,0.5,0,-2.79,-0.9,2.93
"2023-09-02 00:11:50",977600,15.74,82.2,0,0.001,2.41,181.6,2.41,15.9,0.9,0.2,0,-2.4,-0.07,2.41
"2023-09-02 00:11:55",977601,15.74,82.3,0,0.002,3.5,188.1,3.5,16,0.7,0.8,0,-3.47,-0.5,3.5
"2023-09-02 00:12:00",977602,15.78,82.3,0,0.002,3.14,192.2,3.14,15.9,0.7,0.5,0,-3.07,-0.66,3.14
"2023-09-02 00:12:05",977603,15.79,82.3,0,0.002,4,194,4,16,0.5,0.4,0,-3.88,-0.97,4
"2023-09-02 00:12:10",977604,15.81,82.3,0,0.002,1.71,172.7,1.71,16,0.5,0.8,0,-1.7,0.22,1.71
"2023-09-02 00:12:15",977605,15.83,82.2,0,0.002,3.89,189.7,3.89,16,1,0.8,0,-3.84,-0.66,3.89
"2023-09-02 00:12:20",977606,15.83,82.3,0,0.002,2.44,185.1,2.44,16,0.8,0.4,0,-2.43,-0.22,2.44
"2023-09-02 00:12:25",977607,15.82,82.2,0,0.001,2.12,185.4,2.12,15.9,0.8,0.5,0,-2.11,-0.2,2.12
"2023-09-02 00:12:30",977608,15.79,82.2,0,0.001,1.74,167.7,1.74,15.9,0.8,0.8,0,-1.7,0.37,1.74
"2023-09-02 00:12:35",977609,15.77,82.2,0,0.002,2.13,180.3,2.13,15.9,0.9,0.3,0,-2.13,-0.01,2.13
"2023-09-02 00:12:40",977610,15.76,82.1,0,0.001,2.49,202.7,2.49,15.9,0.9,0.8,0,-2.3,-0.96,2.49
"2023-09-02 00:12:45",977611,15.76,82.1,0,0.001,3.77,212,3.77,15.9,1,0.9,0,-3.2,-1.99,3.77
"2023-09-02 00:12:50",977612,15.76,82.1,0,0.002,4.22,188.4,4.22,16,0.7,0.7,0,-4.17,-0.61,4.22
"2023-09-02 00:12:55",977613,15.76,82.1,0,0.002,2.73,195.9,2.73,16,0.9,0.7,0,-2.62,-0.74,2.73
"2023-09-02 00:13:00",977614,15.76,82,0,0.002,1.29,191.6,1.29,15.9,0.7,0.5,0,-1.27,-0.26,1.29
"2023-09-02 00:13:05",977615,15.76,82,0,0.002,2.19,190.9,2.19,16,0.7,0.5,0,-2.15,-0.41,2.19
"2023-09-02 00:13:10",977616,15.76,82,0,0.002,2.44,186.2,2.44,15.9,0.7,0.8,0,-2.43,-0.26,2.44
"2023-09-02 00:13:15",977617,15.76,82,0,0.001,2.49,207.5,2.49,16,0.7,0.5,0,-2.2,-1.15,2.49
"2023-09-02 00:13:20",977618,15.76,82,0,0.001,2.06,196.2,2.06,15.9,0.9,0.7,0,-1.97,-0.57,2.06
"2023-09-02 00:13:25",977619,15.76,81.9,0,0.002,2.26,204.1,2.26,15.9,0.8,0.7,0,-2.06,-0.92,2.26
"2023-09-02 00:13:30",977620,15.78,81.9,0,0.001,1.56,197.4,1.56,15.8,0.5,0.4,0,-1.49,-0.47,1.56
"2023-09-02 00:13:35",977621,15.78,81.9,0,0.001,3.46,169.1,3.46,15.9,0.5,1.2,0,-3.39,0.65,3.46
"2023-09-02 00:13:40",977622,15.78,81.9,0,0.002,2.67,201.8,2.67,15.9,0.8,1,0,-2.48,-0.99,2.67
"2023-09-02 00:13:45",977623,15.78,81.9,0,0.002,1.88,188.5,1.88,15.9,0.8,0.8,0,-1.86,-0.28,1.88
"2023-09-02 00:13:50",977624,15.78,81.9,0,0.002,3.28,186,3.28,16,0.4,0.6,0,-3.27,-0.35,3.28
"2023-09-02 00:13:55",977625,15.78,81.9,0,0.002,1.83,166.7,1.83,16,0.7,0.5,0,-1.78,0.42,1.83
"2023-09-02 00:14:00",977626,15.78,82,0,0.001,2.24,187.3,2.24,16,1.1,0.5,0,-2.22,-0.28,2.24
"2023-09-02 00:14:05",977627,15.78,81.9,0,0.001,3.24,198.5,3.24,16,1,0.5,0,-3.08,-1.03,3.24
"2023-09-02 00:14:10",977628,15.78,81.9,0,0.002,3.39,187.6,3.39,16,1.1,0,0,-3.36,-0.45,3.39
"2023-09-02 00:14:15",977629,15.78,81.9,0,0.002,4.54,179.2,4.54,16,0.9,0.6,0,-4.54,0.07,4.54
"2023-09-02 00:14:20",977630,15.78,81.9,0,0.002,1.89,174.7,1.89,16,0.9,0.5,0,-1.88,0.17,1.89
"2023-09-02 00:14:25",977631,15.78,81.9,0,0.002,3.05,228.6,3.05,16,1,0.7,0,-2.02,-2.29,3.05
"2023-09-02 00:14:30",977632,15.78,81.8,0,0.002,2.33,189.1,2.33,16,0.7,0.4,0,-2.3,-0.37,2.33
"2023-09-02 00:14:35",977633,15.8,81.8,0,0.001,2.62,189.9,2.62,15.9,0.9,0.8,0,-2.58,-0.45,2.62
"2023-09-02 00:14:40",977634,15.8,81.8,0,0.001,1.59,179,1.59,15.9,0.6,0.7,0,-1.59,0.03,1.59
"2023-09-02 00:14:45",977635,15.8,81.7,0,0.001,1.38,183.4,1.38,15.8,0.8,0.4,0,-1.38,-0.08,1.38
"2023-09-02 00:14:50",977636,15.8,81.7,0,0.001,2.33,220.6,2.33,15.8,1,0.6,0,-1.77,-1.52,2.33
"2023-09-02 00:14:55",977637,15.8,81.7,0,0.002,3.03,172.4,3.03,15.8,0.5,0.6,0,-3,0.4,3.03
"2023-09-02 00:15:00",977638,15.8,81.7,0,0.001,1.28,185.1,1.28,15.8,0.9,0.5,0,-1.28,-0.11,1.28
"2023-09-02 00:15:05",977639,15.8,81.8,0,0.002,1.33,178.8,1.33,15.8,0.5,0.8,0,-1.33,0.03,1.33
"2023-09-02 00:15:10",977640,15.8,81.8,0,0.001,1.08,202.8,1.08,15.8,0.7,0.5,0,-1,-0.42,1.08
"2023-09-02 00:15:15",977641,15.8,81.8,0,0.002,1.73,182.5,1.73,15.8,0.7,0.6,0,-1.72,-0.07,1.73
"2023-09-02 00:15:20",977642,15.8,81.8,0,0.002,1.63,182.7,1.63,15.8,0.7,0.8,0,-1.63,-0.08,1.63
"2023-09-02 00:15:25",977643,15.8,81.8,0,0.001,2.83,172.8,2.83,15.8,0.7,1,0,-2.81,0.36,2.83
"2023-09-02 00:15:30",977644,15.8,81.9,0,0.002,3.74,176.1,3.74,15.9,0.9,0.7,0,-3.74,0.25,3.74
"2023-09-02 00:15:35",977645,15.8,81.9,0,0.002,3.18,181,3.18,15.9,1,0.7,0,-3.18,-0.06,3.18
"2023-09-02 00:15:40",977646,15.8,81.9,0,0.002,3.87,187.1,3.87,16,0.9,0.3,0,-3.84,-0.48,3.87
"2023-09-02 00:15:45",977647,15.8,81.9,0,0.002,2.5,186.7,2.5,15.9,0.9,0.5,0,-2.48,-0.29,2.5
"2023-09-02 00:15:50",977648,15.8,81.9,0,0.002,2.75,190.5,2.75,15.9,0.5,0.6,0,-2.7,-0.5,2.75
"2023-09-02 00:15:55",977649,15.8,81.9,0,0.002,1.27,174.4,1.27,15.8,0.5,0.3,0,-1.26,0.12,1.27
"2023-09-02 00:16:00",977650,15.8,81.9,0,0.002,2.83,199.3,2.83,16,0.8,0.7,0,-2.67,-0.94,2.83
"2023-09-02 00:16:05",977651,15.8,81.9,0,0.002,2.13,194.5,2.13,16,0.9,0.8,0,-2.06,-0.53,2.13
"2023-09-02 00:16:10",977652,15.8,81.9,0,0.002,2.8,216.4,2.8,16,0.5,0.5,0,-2.26,-1.66,2.8
"2023-09-02 00:16:15",977653,15.8,81.9,0,0.001,2.47,185.6,2.47,16,0.9,1.1,0,-2.46,-0.24,2.47
