"TOA5","19171","CR1000X","19171","CR1000X.Std.04.02","CPU:GEMINI_weatherstation_2023.CR1X","64682","Table1"
"TIMESTAMP","RECORD","AirTC","RH","PanelT","PPF","windSpeed","windDirection","GustWindSpeed","AirTemp","XOrientation","YOrientation","CompassHeading","N_Wind","E_Wind","GustWindSpeed2"
"2023-09-05 00:04:15",1029349,17.19,71.87,0,0,1.02,120.3,1.02,17.2,0.7,0.6,0,-0.52,0.88,1.02
"2023-09-05 00:04:20",1029350,17.19,71.94,0,0,1.13,123.1,1.13,17.2,0.9,0.5,0,-0.62,0.95,1.13
"2023-09-05 00:04:25",1029351,17.19,71.99,0,0.001,0.85,111.4,0.85,17.1,0.7,0.9,0,-0.31,0.79,0.85
"2023-09-05 00:04:30",1029352,17.19,72.01,0,0,0.8,115.5,0.8,17,0.7,0.7,0,-0.34,0.72,0.8
"2023-09-05 00:04:35",1029353,17.19,72.02,0,0.001,0.58,102.3,0.58,16.9,0.7,0.5,0,-0.12,0.56,0.58
"2023-09-05 00:04:40",1029354,17.19,72.04,0,0.001,0.68,123.7,0.68,16.9,0.6,0.8,0,-0.38,0.57,0.68
"2023-09-05 00:04:45",1029355,17.19,72.07,0,0.001,0.91,103.9,0.91,17,0.9,0.5,0,-0.22,0.88,0.91
"2023-09-05 00:04:50",1029356,17.17,72.16,0,0,0.74,112.7,0.74,17,0.9,0.5,0,-0.29,0.68,0.74
"2023-09-05 00:04:55",1029357,17.17,72.19,0,0,0.88,112.7,0.88,16.9,0.6,0.5,0,-0.34,0.81,0.88
"2023-09-05 00:05:00",1029358,17.17,72.23,0,0.001,0.73,133.7,0.73,17,0.8,0.4,0,-0.5,0.53,0.73
"2023-09-05 00:05:05",1029359,17.17,72.25,0,0.001,0.98,86.4,0.98,17.1,0.9,0.7,0,0.06,0.98,0.98
"2023-09-05 00:05:10",1029360,17.17,72.28,0,0,0.82,118.9,0.82,16.9,0.8,0.5,0,-0.4,0.72,0.82
"2023-09-05 00:05:15",1029361,17.17,72.33,0,0.001,0.69,122.8,0.69,17.1,0.8,0.4,0,-0.37,0.58,0.69
"2023-09-05 00:05:20",1029362,17.17,72.35,0,0,0.67,100.5,0.67,17.1,0.9,0.7,0,-0.12,0.66,0.67
"2023-09-05 00:05:25",1029363,17.17,72.37,0,0.001,1.02,103,1.02,17,0.8,0.8,0,-0.23,0.99,1.02
"2023-09-05 00:05:30",1029364,17.17,72.38,0,0,0.89,107.6,0.89,17.1,1.1,0.7,0,-0.27,0.85,0.89
"2023-09-05 00:05:35",1029365,17.17,72.42,0,0.001,0.86,96.3,0.86,17,0.8,0.6,0,-0.1,0.86,0.86
"2023-09-05 00:05:40",1029366,17.17,72.47,0,0,0.92,94.3,0.92,17,0.9,0.7,0,-0.07,0.92,0.92
"2023-09-05 00:05:45",1029367,17.17,72.51,0,0.001,0.94,102.9,0.94,17,0.8,0.6,0,-0.21,0.92,0.94
"2023-09-05 00:05:50",1029368,17.17,72.53,0,0.001,1.11,96.2,1.11,17,0.9,0.7,0,-0.12,1.11,1.11
"2023-09-05 00:05:55",1029369,17.17,72.53,0,0,1.12,98.4,1.12,17.1,0.9,0.5,0,-0.16,1.11,1.12
"2023-09-05 00:06:00",1029370,17.17,72.54,0,0.001,0.9,100.7,0.9,17.3,1,0.6,0,-0.17,0.88,0.9
"2023-09-05 00:06:05",1029371,17.17,72.55,0,0.001,0.62,115.9,0.62,17.1,0.7,0.5,0,-0.27,0.56,0.62
"2023-09-05 00:06:10",1029372,17.17,72.4,0,0.001,0.87,119.1,0.87,17.1,0.9,0.8,0,-0.42,0.76,0.87
"2023-09-05 00:06:15",1029373,17.15,72.25,0,0,0.88,113.7,0.88,17.3,0.8,0.4,0,-0.35,0.8,0.88
"2023-09-05 00:06:20",1029374,17.15,72.21,0,0,0.62,107,0.62,17.2,0.9,0.5,0,-0.18,0.59,0.62
"2023-09-05 00:06:25",1029375,17.15,72.22,0,0.001,0.79,107.1,0.79,17.2,0.7,0.4,0,-0.23,0.75,0.79
"2023-09-05 00:06:30",1029376,17.15,72.29,0,0.001,0.95,97.5,0.95,17.1,0.8,0.7,0,-0.12,0.95,0.95
"2023-09-05 00:06:35",1029377,17.15,72.31,0,0.001,0.91,100.4,0.91,17.3,0.7,0.5,0,-0.16,0.89,0.91
"2023-09-05 00:06:40",1029378,17.15,72.31,0,0,0.58,116.9,0.58,17.2,0.8,0.7,0,-0.26,0.52,0.58
"2023-09-05 00:06:45",1029379,17.15,72.29,0,0,0.51,117,0.51,17.1,0.9,0.5,0,-0.23,0.45,0.51
"2023-09-05 00:06:50",1029380,17.15,72.29,0,0.001,0.49,106.2,0.49,16.9,0.6,0.7,0,-0.14,0.47,0.49
"2023-09-05 00:06:55",1029381,17.15,72.31,0,0,0.59,104,0.59,17,0.9,0.6,0,-0.14,0.57,0.59
"2023-09-05 00:07:00",1029382,17.15,72.31,0,0.001,0.53,107.8,0.53,17.1,0.9,0.5,0,-0.16,0.5,0.53
"2023-09-05 00:07:05",1029383,17.18,72.23,0,0.001,0.7,115,0.7,17.2,0.8,0.5,0,-0.3,0.64,0.7
"2023-09-05 00:07:10",1029384,17.19,72.09,0,0,0.52,131,0.52,17.2,0.8,0.7,0,-0.34,0.39,0.52
"2023-09-05 00:07:15",1029385,17.19,72.01,0,0.001,0.49,122.8,0.49,17.1,0.9,0.7,0,-0.26,0.41,0.49
"2023-09-05 00:07:20",1029386,17.2,71.99,0,0.001,0.69,86.8,0.69,17.2,0.8,0.7,0,0.04,0.69,0.69
"2023-09-05 00:07:25",1029387,17.23,71.93,0,0,0.4,128.2,0.4,17,0.7,0.5,0,-0.25,0.32,0.4
"2023-09-05 00:07:30",1029388,17.23,71.93,0,0.001,0.29,113.2,0.29,17,0.5,0.6,0,-0.11,0.26,0.29
"2023-09-05 00:07:35",1029389,17.23,71.93,0,0,0.21,59.5,0.21,16.9,0.8,0.5,0,0.11,0.18,0.21
"2023-09-05 00:07:40",1029390,17.23,71.91,0,0.001,0.39,137.1,0.39,16.9,1,0.5,0,-0.29,0.27,0.39
"2023-09-05 00:07:45",1029391,17.2,71.91,0,0.001,0.46,120.2,0.46,16.9,0.8,0.7,0,-0.23,0.4,0.46
"2023-09-05 00:07:50",1029392,17.16,71.91,0,0,0.46,125.4,0.46,17,0.8,0.7,0,-0.26,0.37,0.46
"2023-09-05 00:07:55",1029393,17.15,71.9,0,0.001,0.51,125.2,0.51,17,0.6,0.5,0,-0.29,0.41,0.51
"2023-09-05 00:08:00",1029394,17.15,71.88,0,0.001,0.47,123.5,0.47,17,0.9,0.7,0,-0.26,0.39,0.47
"2023-09-05 00:08:05",1029395,17.15,71.87,0,0.001,0.37,112.1,0.37,17,1,0.6,0,-0.14,0.34,0.37
"2023-09-05 00:08:10",1029396,17.15,71.89,0,0.001,0.32,117.2,0.32,17,1,0.7,0,-0.15,0.29,0.32
"2023-09-05 00:08:15",1029397,17.15,71.89,0,0.001,0.5,107.5,0.5,17,0.9,0.5,0,-0.15,0.48,0.5
"2023-09-05 00:08:20",1029398,17.15,71.89,0,0,0.41,118.9,0.41,17,0.9,0.5,0,-0.2,0.36,0.41
"2023-09-05 00:08:25",1029399,17.17,71.87,0,0.001,0.28,115.7,0.28,17,0.7,0.7,0,-0.12,0.25,0.28
"2023-09-05 00:08:30",1029400,17.15,71.83,0,0,0.45,120.6,0.45,17.1,0.8,0.5,0,-0.23,0.38,0.45
"2023-09-05 00:08:35",1029401,17.15,71.79,0,0.001,0.31,147.9,0.31,17.1,0.8,0.7,0,-0.27,0.17,0.31
"2023-09-05 00:08:40",1029402,17.15,71.79,0,0,0.36,121.7,0.36,17.1,0.7,0.4,0,-0.19,0.31,0.36
"2023-09-05 00:08:45",1029403,17.17,71.79,0,0.001,0.22,138.4,0.22,17,0.8,0.5,0,-0.17,0.15,0.22
"2023-09-05 00:08:50",1029404,17.15,71.81,0,0.001,0.43,172.3,0.43,17,0.9,0.8,0,-0.43,0.06,0.43
"2023-09-05 00:08:55",1029405,17.15,71.79,0,0.001,0.62,172.8,0.62,17,1,0.7,0,-0.62,0.08,0.62
"2023-09-05 00:09:00",1029406,17.15,71.73,0,0.001,0.89,167,0.89,17.2,0.8,0.7,0,-0.87,0.2,0.89
"2023-09-05 00:09:05",1029407,17.15,71.65,0,0.001,1.31,178.8,1.31,17.4,0.7,0.5,0,-1.31,0.03,1.31
"2023-09-05 00:09:10",1029408,17.17,71.61,0,0.001,0.87,185,0.87,17.3,0.7,0.9,0,-0.87,-0.08,0.87
"2023-09-05 00:09:15",1029409,17.17,71.53,0,0,0.52,104.6,0.52,17.3,0.8,0.4,0,-0.13,0.5,0.52
"2023-09-05 00:09:20",1029410,17.17,71.45,0,0,1.03,149.3,1.03,17.4,0.6,0.5,0,-0.88,0.52,1.03
"2023-09-05 00:09:25",1029411,17.17,71.39,0,0.001,1.03,165.4,1.03,17.4,1,0.7,0,-1,0.26,1.03
"2023-09-05 00:09:30",1029412,17.17,71.34,0,0.001,0.6,157.6,0.6,17.4,0.9,0.6,0,-0.56,0.23,0.6
"2023-09-05 00:09:35",1029413,17.17,71.3,0,0.001,0.61,162.2,0.61,17.3,0.9,0.7,0,-0.58,0.19,0.61
"2023-09-05 00:09:40",1029414,17.19,71.3,0,0,0.53,173.8,0.53,17,0.8,0.6,0,-0.52,0.06,0.53
"2023-09-05 00:09:45",1029415,17.19,71.32,0,0,0.35,114.4,0.35,17,1,0.7,0,-0.14,0.32,0.35
"2023-09-05 00:09:50",1029416,17.19,71.34,0,0.001,0.41,157.9,0.41,16.9,1,0.7,0,-0.38,0.16,0.41
"2023-09-05 00:09:55",1029417,17.19,71.39,0,0.001,0.49,161.7,0.49,16.9,1,0.5,0,-0.46,0.15,0.49
"2023-09-05 00:10:00",1029418,17.21,71.43,0,0.001,0.65,179.3,0.65,17,0.9,0.6,0,-0.65,0.01,0.65
"2023-09-05 00:10:05",1029419,17.21,71.44,0,0.001,0.83,169,0.83,17,0.9,0.7,0,-0.81,0.16,0.83
"2023-09-05 00:10:10",1029420,17.21,71.47,0,0,0.65,163.6,0.65,16.9,0.7,0.7,0,-0.63,0.19,0.65
"2023-09-05 00:10:15",1029421,17.21,71.51,0,0,0.57,158.9,0.57,16.9,0.7,0.7,0,-0.53,0.21,0.57
"2023-09-05 00:10:20",1029422,17.21,71.53,0,0.001,0.78,178.4,0.78,16.9,0.8,0.5,0,-0.78,0.02,0.78
"2023-09-05 00:10:25",1029423,17.21,71.54,0,0.001,0.51,201.1,0.51,16.9,0.8,0.7,0,-0.48,-0.19,0.51
"2023-09-05 00:10:30",1029424,17.21,71.57,0,0,0.64,174,0.64,17.1,0.9,0.5,0,-0.64,0.07,0.64
"2023-09-05 00:10:35",1029425,17.21,71.55,0,0.001,0.44,181.5,0.44,17,0.7,0.7,0,-0.44,-0.01,0.44
"2023-09-05 00:10:40",1029426,17.21,71.53,0,0,0.54,161,0.54,17.1,0.9,0.4,0,-0.51,0.18,0.54
"2023-09-05 00:10:45",1029427,17.21,71.5,0,0.001,0.91,171.8,0.91,17.1,0.5,0.7,0,-0.9,0.13,0.91
"2023-09-05 00:10:50",1029428,17.21,71.53,0,0.001,0.57,181.3,0.57,17.1,0.8,0.8,0,-0.57,-0.01,0.57
"2023-09-05 00:10:55",1029429,17.21,71.55,0,0.001,0.43,172.2,0.43,17,1.1,0.5,0,-0.43,0.06,0.43
"2023-09-05 00:11:00",1029430,17.21,71.59,0,0,0.4,143.6,0.4,16.9,0.9,0.5,0,-0.32,0.24,0.4
"2023-09-05 00:11:05",1029431,17.21,71.59,0,0,0.42,178.3,0.42,17,0.9,0.5,0,-0.42,0.01,0.42
"2023-09-05 00:11:10",1029432,17.21,71.59,0,0.001,0.4,172.9,0.4,17,1.1,0.6,0,-0.39,0.05,0.4
"2023-09-05 00:11:15",1029433,17.21,71.57,0,0.001,0.4,190.9,0.4,17.1,0.6,0.5,0,-0.4,-0.08,0.4
"2023-09-05 00:11:20",1029434,17.21,71.5,0,0.001,0.45,198.6,0.45,17.1,0.9,0.5,0,-0.43,-0.15,0.45
"2023-09-05 00:11:25",1029435,17.21,71.49,0,0.001,0.45,205.7,0.45,17.1,0.8,0.5,0,-0.4,-0.19,0.45
"2023-09-05 00:11:30",1029436,17.21,71.49,0,0.001,0.44,210.3,0.44,17,1,0.5,0,-0.38,-0.22,0.44
"2023-09-05 00:11:35",1029437,17.21,71.49,0,0,0.59,208.3,0.59,17,0.9,0.6,0,-0.52,-0.28,0.59
"2023-09-05 00:11:40",1029438,17.21,71.44,0,0.001,0.72,166.7,0.72,17.3,0.7,0.6,0,-0.7,0.17,0.72
"2023-09-05 00:11:45",1029439,17.21,71.39,0,0,0.57,183.6,0.57,17.2,0.7,0.8,0,-0.57,-0.04,0.57
"2023-09-05 00:11:50",1029440,17.21,71.38,0,0,0.49,194.4,0.49,17.2,0.8,0.5,0,-0.47,-0.12,0.49
"2023-09-05 00:11:55",1029441,17.21,71.38,0,0.001,0.32,184.8,0.32,17.2,0.8,0.5,0,-0.31,-0.03,0.32
"2023-09-05 00:12:00",1029442,17.21,71.34,0,0.001,0.45,209.9,0.45,17.2,0.8,0.6,0,-0.39,-0.22,0.45
"2023-09-05 00:12:05",1029443,17.21,71.3,0,0.001,0.4,176.5,0.4,17.1,0.7,0.5,0,-0.4,0.02,0.4
"2023-09-05 00:12:10",1029444,17.21,71.24,0,0,0.31,202.7,0.31,17.1,0.7,0.7,0,-0.29,-0.12,0.31
"2023-09-05 00:12:15",1029445,17.21,71.24,0,0.001,0.22,199.7,0.22,17.1,0.7,0.6,0,-0.21,-0.07,0.22
"2023-09-05 00:12:20",1029446,17.21,71.22,0,0.001,0.41,164.2,0.41,17,0.9,0.7,0,-0.39,0.11,0.41
"2023-09-05 00:12:25",1029447,17.21,71.16,0,0.001,0.78,176.5,0.78,17.3,0.9,0.7,0,-0.78,0.05,0.78
"2023-09-05 00:12:30",1029448,17.21,71.14,0,0,0.44,158.7,0.44,17.3,0.8,0.6,0,-0.41,0.16,0.44
"2023-09-05 00:12:35",1029449,17.21,71.14,0,0,0.4,167.3,0.4,17.1,0.9,0.7,0,-0.39,0.09,0.4
"2023-09-05 00:12:40",1029450,17.21,71.16,0,0,0.54,169.1,0.54,17.1,0.9,0.5,0,-0.53,0.1,0.54
"2023-09-05 00:12:45",1029451,17.21,71.16,0,0,0.41,142.5,0.41,17,0.9,0.6,0,-0.33,0.25,0.41
"2023-09-05 00:12:50",1029452,17.21,71.18,0,0.001,0.26,190.6,0.26,17.1,1,0.5,0,-0.26,-0.05,0.26
"2023-09-05 00:12:55",1029453,17.21,71.16,0,0.001,0.25,153,0.25,17.1,0.8,0.5,0,-0.23,0.11,0.25
"2023-09-05 00:13:00",1029454,17.21,71.14,0,0.001,0.22,211.2,0.22,17.1,0.8,0.8,0,-0.19,-0.12,0.22
"2023-09-05 00:13:05",1029455,17.21,71.14,0,0,0.17,185.9,0.17,17.1,0.7,0.7,0,-0.16,-0.02,0.17
"2023-09-05 00:13:10",1029456,17.21,71.12,0,0.001,0.22,179.9,0.22,16.9,0.9,0.5,0,-0.22,0,0.22
"2023-09-05 00:13:15",1029457,17.21,71.12,0,0.001,0.53,203.8,0.53,17.1,0.9,0.6,0,-0.48,-0.21,0.53
"2023-09-05 00:13:20",1029458,17.21,71.14,0,0.001,0.58,188,0.58,17.2,0.8,0.6,0,-0.57,-0.08,0.58
"2023-09-05 00:13:25",1029459,17.21,71.16,0,0.001,0.25,157.1,0.25,17,0.7,0.7,0,-0.23,0.1,0.25
"2023-09-05 00:13:30",1029460,17.21,71.2,0,0,0.19,171.9,0.19,17.1,0.7,0.7,0,-0.19,0.03,0.19
"2023-09-05 00:13:35",1029461,17.21,71.24,0,0,0.46,135.1,0.46,17.1,0.9,0.7,0,-0.32,0.32,0.46
"2023-09-05 00:13:40",1029462,17.21,71.3,0,0.001,0.43,175.2,0.43,17,1,0.8,0,-0.43,0.04,0.43
"2023-09-05 00:13:45",1029463,17.21,71.32,0,0.001,0.47,153.6,0.47,16.9,0.8,0.7,0,-0.42,0.21,0.47
"2023-09-05 00:13:50",1029464,17.21,71.4,0,0,0.41,144.5,0.41,16.9,0.8,0.6,0,-0.34,0.24,0.41
"2023-09-05 00:13:55",1029465,17.21,71.4,0,0.001,0.32,195.1,0.32,16.9,0.8,0.5,0,-0.31,-0.08,0.32
"2023-09-05 00:14:00",1029466,17.21,71.4,0,0.001,0.38,164.2,0.38,17,0.6,0.5,0,-0.36,0.1,0.38
"2023-09-05 00:14:05",1029467,17.21,71.32,0,0.001,0.26,173,0.26,17.2,0.7,0.7,0,-0.26,0.03,0.26
"2023-09-05 00:14:10",1029468,17.21,71.3,0,0.001,0.3,139.2,0.3,17.1,0.7,0.6,0,-0.23,0.2,0.3
"2023-09-05 00:14:15",1029469,17.21,71.3,0,0,0.13,195.9,0.13,17,0.9,0.5,0,-0.13,-0.04,0.13
"2023-09-05 00:14:20",1029470,17.21,71.3,0,0.001,0.4,218.9,0.4,17.4,0.7,0.5,0,-0.31,-0.25,0.4
"2023-09-05 00:14:25",1029471,17.21,71.28,0,0.001,0.33,213.5,0.33,17.4,0.9,0.8,0,-0.27,-0.18,0.33
"2023-09-05 00:14:30",1029472,17.21,71.26,0,0.001,0.67,197.7,0.67,17.5,0.7,0.7,0,-0.64,-0.2,0.67
"2023-09-05 00:14:35",1029473,17.21,71.22,0,0,0.33,238.6,0.33,17.3,0.7,0.6,0,-0.17,-0.28,0.33
"2023-09-05 00:14:40",1029474,17.21,71.18,0,0,0.38,229.2,0.38,17.1,0.8,0.5,0,-0.25,-0.29,0.38
"2023-09-05 00:14:45",1029475,17.21,71.16,0,0.001,0.46,160.7,0.46,17.1,0.8,0.5,0,-0.44,0.15,0.46
"2023-09-05 00:14:50",1029476,17.21,71.16,0,0.001,0.35,199.7,0.35,17,0.9,0.6,0,-0.33,-0.12,0.35
"2023-09-05 00:14:55",1029477,17.21,71.18,0,0.001,0.81,160.7,0.81,16.9,0.7,0.7,0,-0.76,0.27,0.81
"2023-09-05 00:15:00",1029478,17.21,71.18,0,0.001,0.61,126.8,0.61,17.1,0.8,0.8,0,-0.37,0.49,0.61
"2023-09-05 00:15:05",1029479,17.21,71.2,0,0.001,0.59,164.7,0.59,16.9,1,0.5,0,-0.57,0.16,0.59
"2023-09-05 00:15:10",1029480,17.21,71.2,0,0.001,0.43,177.1,0.43,16.9,1,0.5,0,-0.43,0.02,0.43
"2023-09-05 00:15:15",1029481,17.21,71.18,0,0.001,0.35,219.5,0.35,17.1,0.8,0.5,0,-0.27,-0.22,0.35
"2023-09-05 00:15:20",1029482,17.21,71.18,0,0.001,0.26,154.4,0.26,17,1,0.6,0,-0.24,0.11,0.26
"2023-09-05 00:15:25",1029483,17.21,71.2,0,0,0.5,178.2,0.5,17,0.7,0.5,0,-0.5,0.02,0.5
"2023-09-05 00:15:30",1029484,17.21,71.2,0,0.001,0.59,189.2,0.59,17.1,0.8,0.5,0,-0.58,-0.09,0.59
"2023-09-05 00:15:35",1029485,17.21,71.2,0,0,0.34,170.8,0.34,17.1,0.8,0.5,0,-0.34,0.06,0.34
"2023-09-05 00:15:40",1029486,17.21,71.22,0,0.001,0.49,154,0.49,16.9,0.8,0.7,0,-0.44,0.22,0.49
"2023-09-05 00:15:45",1029487,17.21,71.26,0,0.001,0.39,140.3,0.39,16.8,0.6,0.8,0,-0.3,0.25,0.39
"2023-09-05 00:15:50",1029488,17.21,71.26,0,0.001,0.38,160.3,0.38,16.9,0.7,0.6,0,-0.36,0.13,0.38
"2023-09-05 00:15:55",1029489,17.21,71.26,0,0.001,0.37,156,0.37,16.9,0.8,0.8,0,-0.33,0.15,0.37
"2023-09-05 00:16:00",1029490,17.21,71.26,0,0,0.25,163.9,0.25,17,0.8,0.4,0,-0.24,0.07,0.25
"2023-09-05 00:16:05",1029491,17.21,71.26,0,0,0.4,160.8,0.4,17,0.9,0.6,0,-0.38,0.13,0.4
"2023-09-05 00:16:10",1029492,17.21,71.28,0,0,0.4,139.1,0.4,16.9,0.7,0.5,0,-0.3,0.26,0.4
"2023-09-05 00:16:15",1029493,17.21,71.3,0,0.001,0.48,135.1,0.48,16.8,0.8,0.7,0,-0.34,0.34,0.48
